DonorClientNm,DonorAddressLine1,DonorSuburb,DonorStateAb,DonorPostcode,RecipientClientNm,DonationDt,AmountPaid,
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","13/08/2015 12:00:00 AM","374.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","09/04/2016 12:00:00 AM","371.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","25/11/2015 12:00:00 AM","369.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","22/01/2016 12:00:00 AM","368.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","04/11/2015 12:00:00 AM","366.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","31/05/2016 12:00:00 AM","360.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","18/12/2015 12:00:00 AM","357.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","20/10/2015 12:00:00 AM","354.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","13/08/2015 12:00:00 AM","354.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","01/02/2016 12:00:00 AM","351.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","17/04/2016 12:00:00 AM","349.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","26/06/2016 12:00:00 AM","345.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","16/11/2015 12:00:00 AM","344.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","12/06/2016 12:00:00 AM","343.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","19/06/2016 12:00:00 AM","342.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","14/05/2016 12:00:00 AM","342.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","14/05/2016 12:00:00 AM","342.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","03/03/2016 12:00:00 AM","339.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","05/05/2016 12:00:00 AM","338.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","30/09/2015 12:00:00 AM","327.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","02/10/2015 12:00:00 AM","327.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","17/08/2015 12:00:00 AM","325.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","04/09/2015 12:00:00 AM","325.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","30/03/2016 12:00:00 AM","323.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","11/08/2015 12:00:00 AM","321.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","05/05/2016 12:00:00 AM","320.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","16/02/2016 12:00:00 AM","317.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","20/05/2016 12:00:00 AM","307.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","20/05/2016 12:00:00 AM","307.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","09/02/2016 12:00:00 AM","303.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","31/05/2016 12:00:00 AM","295.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","31/05/2016 12:00:00 AM","295.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","25/06/2016 12:00:00 AM","289.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","10/03/2016 12:00:00 AM","287.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","04/11/2015 12:00:00 AM","282.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","28/10/2015 12:00:00 AM","276.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","19/08/2015 12:00:00 AM","275.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","29/12/2015 12:00:00 AM","275.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","17/08/2015 12:00:00 AM","269.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","04/01/2016 12:00:00 AM","265.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","07/10/2015 12:00:00 AM","264.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","22/09/2015 12:00:00 AM","263.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","14/08/2015 12:00:00 AM","260.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","15/06/2016 12:00:00 AM","260.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","18/06/2016 12:00:00 AM","256.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","15/03/2016 12:00:00 AM","255.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","16/03/2016 12:00:00 AM","255.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","08/12/2015 12:00:00 AM","250.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","29/12/2015 12:00:00 AM","246.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","27/05/2016 12:00:00 AM","239.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","27/05/2016 12:00:00 AM","239.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","02/11/2015 12:00:00 AM","239.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","24/11/2015 12:00:00 AM","233.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","10/03/2016 12:00:00 AM","232.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","19/05/2016 12:00:00 AM","232.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","19/05/2016 12:00:00 AM","232.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","21/05/2016 12:00:00 AM","227.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","21/05/2016 12:00:00 AM","227.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","06/11/2015 12:00:00 AM","227.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","19/04/2016 12:00:00 AM","226.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","18/04/2016 12:00:00 AM","225.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","25/08/2015 12:00:00 AM","223.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","26/02/2016 12:00:00 AM","221.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","30/03/2016 12:00:00 AM","221.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","04/02/2016 12:00:00 AM","220.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","13/05/2016 12:00:00 AM","220.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","13/05/2016 12:00:00 AM","220.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","14/06/2016 12:00:00 AM","220.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","31/08/2015 12:00:00 AM","220.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","30/11/2015 12:00:00 AM","219.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","19/03/2016 12:00:00 AM","218.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","26/03/2016 12:00:00 AM","215.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","18/11/2015 12:00:00 AM","215.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","16/09/2015 12:00:00 AM","214.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","15/01/2016 12:00:00 AM","206.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","30/03/2016 12:00:00 AM","206.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","30/05/2016 12:00:00 AM","206.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","30/05/2016 12:00:00 AM","206.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","03/03/2016 12:00:00 AM","205.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","25/01/2016 12:00:00 AM","205.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","07/12/2015 12:00:00 AM","204.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","24/06/2016 12:00:00 AM","201.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","01/03/2016 12:00:00 AM","200.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","12/04/2016 12:00:00 AM","199.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","26/11/2015 12:00:00 AM","198.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","03/09/2015 12:00:00 AM","198.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","05/05/2016 12:00:00 AM","197.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","10/02/2016 12:00:00 AM","195.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","04/04/2016 12:00:00 AM","187.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","24/04/2016 12:00:00 AM","175.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","22/01/2016 12:00:00 AM","174.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","11/05/2016 12:00:00 AM","170.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","11/05/2016 12:00:00 AM","170.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","02/11/2015 12:00:00 AM","169.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","27/01/2016 12:00:00 AM","168.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","25/05/2016 12:00:00 AM","167.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","25/05/2016 12:00:00 AM","167.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","19/03/2016 12:00:00 AM","165.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","20/06/2016 12:00:00 AM","160.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","21/03/2016 12:00:00 AM","151.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","03/03/2016 12:00:00 AM","150.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","05/02/2016 12:00:00 AM","150.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","29/10/2015 12:00:00 AM","150.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","28/04/2016 12:00:00 AM","149.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","26/05/2016 12:00:00 AM","147.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","26/05/2016 12:00:00 AM","147.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","29/06/2016 12:00:00 AM","147.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","02/10/2015 12:00:00 AM","146.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","17/02/2016 12:00:00 AM","144.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","04/09/2015 12:00:00 AM","141.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","18/05/2016 12:00:00 AM","140.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","28/08/2015 12:00:00 AM","139.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","09/11/2015 12:00:00 AM","137.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","31/07/2015 12:00:00 AM","134.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","16/05/2016 12:00:00 AM","132.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","14/05/2016 12:00:00 AM","132.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","14/05/2016 12:00:00 AM","132.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","28/04/2016 12:00:00 AM","132.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","28/04/2016 12:00:00 AM","132.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","18/04/2016 12:00:00 AM","132.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","15/04/2016 12:00:00 AM","132.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","04/03/2016 12:00:00 AM","132.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","16/06/2016 12:00:00 AM","130.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","17/11/2015 12:00:00 AM","128.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","23/11/2015 12:00:00 AM","126.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","17/06/2016 12:00:00 AM","125.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","29/03/2016 12:00:00 AM","123.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","07/12/2015 12:00:00 AM","121.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","27/04/2016 12:00:00 AM","119.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","05/01/2016 12:00:00 AM","115.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","31/01/2016 12:00:00 AM","112.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","19/10/2015 12:00:00 AM","109.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","18/04/2016 12:00:00 AM","108.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","06/01/2016 12:00:00 AM","107.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","06/04/2016 12:00:00 AM","105.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","16/05/2016 12:00:00 AM","101.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","17/06/2016 12:00:00 AM","100.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","22/12/2015 12:00:00 AM","100.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","13/01/2016 12:00:00 AM","100.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","13/04/2016 12:00:00 AM","98.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","30/11/2015 12:00:00 AM","97.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","11/04/2016 12:00:00 AM","96.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","07/04/2016 12:00:00 AM","95.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","30/11/2015 12:00:00 AM","95.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","13/09/2015 12:00:00 AM","94.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","17/08/2015 12:00:00 AM","93.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","22/11/2015 12:00:00 AM","93.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","11/04/2016 12:00:00 AM","93.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","29/03/2016 12:00:00 AM","93.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","29/03/2016 12:00:00 AM","93.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","07/04/2016 12:00:00 AM","90.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","29/05/2016 12:00:00 AM","90.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","29/05/2016 12:00:00 AM","90.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","02/11/2015 12:00:00 AM","88.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","14/09/2015 12:00:00 AM","85.0000",
"Anthony  Deborah Robinson","","","","","Australian Liberty Alliance","31/01/2016 12:00:00 AM","84.0000",
